ID,Segmentation
0.1816506580257428,1
0.18593708619264507,2
0.1871061120563457,3
0.1886648132079465,4
0.18983383907164714,3
0.19061318964744756,3
0.19100286493534777,4
0.1921718907990484,4
0.19450994252644963,4
0.19528929310225004,4
0.19606864367805046,4
0.1987963706933519,4
0.1991860459812521,4
0.19957572126915232,4
0.19996539655705253,4
0.20230344828445376,1
0.2034724741481544,2
0.20503117529975523,4
0.20581052587555565,2
0.20620020116345583,4
0.20775890231505667,2
0.20814857760295688,2
0.21009695404245793,2
0.21165565519405874,1
0.21282468105775937,4
0.21321435634565958,4
0.2136040316335598,2
0.21477305749726042,3
0.21516273278516063,1
0.21672143393676144,1
0.2198388362399631,4
0.22451493969476558,3
0.2256839655584662,2
0.22724266671006704,3
0.22997039372536848,3
0.2307497443011689,4
0.23191877016486953,4
0.23308779602857016,1
0.23425682189227076,2
0.23503617246807118,1
0.23659487361967202,4
0.23854325005917304,4
0.2404916264986741,3
0.2412709770744745,4
0.24321935351397553,3
0.2463367558171772,2
0.2521818851356803,3
0.2541302615751813,3
0.25451993686308155,3
0.25568896272678215,1
0.2568579885904828,3
0.257247663878383,2
0.2580270144541834,3
0.2584166897420836,1
0.259196040317884,3
0.2630927931968861,1
0.26504116963638713,4
0.26582052021218755,1
0.26659987078798797,3
0.2669895460758882,1
0.2673792213637884,1
0.2693275978032894,3
0.26971727309118965,3
0.27166564953069067,4
0.2740037012580919,3
0.2751727271217925,3
0.27712110356129355,3
0.2775107788491938,4
0.28296623287979666,3
0.28608363518299834,3
0.2864733104708985,3
0.2903700633499006,1
0.29231843978940164,3
0.2927081150773019,3
0.2938771409410025,3
0.2946564915168029,3
0.29738421853210434,1
0.298553244395805,3
0.2997222702595056,4
0.3008912961232062,3
0.3028396725627073,1
0.30322934785060746,1
0.30712610072960955,2
0.3110228536086116,1
0.311802204184412,1
0.31414025591181327,3
0.31647830763921453,3
0.31920603465451597,1
0.321154411094017,2
0.32388213810931843,4
0.3289479168520211,3
0.33050661800362197,2
0.3312859685794224,3
0.332454994443123,3
0.33440337088262406,3
0.33557239674632466,3
0.33596207203422485,3
0.3375207731858257,2
0.3379104484737259,2
0.33868979904952634,3
0.3414175260648278,2
0.3476523306712311,4
0.3523284341260336,4
0.3527181094139338,2
0.3554458364292352,4
0.35700453758083606,1
0.3573942128687363,2
0.3589529140203371,1
0.3628496668993392,3
0.3647980433388402,1
0.3694741467936427,3
0.37142252323314373,3
0.37181219852104397,2
0.37337089967264475,2
0.3745399255363454,3
0.3749296008242456,2
0.3753192761121458,3
0.37609862668794625,4
0.3768779772637466,4
0.37726765255164685,3
0.3796057042790481,3
0.3815540807185491,2
0.38233343129434955,4
0.38350245715805015,4
0.38428180773385057,4
0.39051661234025387,1
0.3920753134918547,3
0.3928546640676551,2
0.3959720663708568,1
0.39753076752245764,2
0.3990894686740585,2
0.4010378451135595,1
0.4022068709772601,3
0.40259654626516034,3
0.40337589684096076,4
0.4053242732804618,1
0.40571394856836196,4
0.40766232500786304,2
0.40883135087156364,4
0.4092210261594638,1
0.41000037673526424,4
0.4115590778868651,4
0.4119487531747653,4
0.4131177790384659,1
0.4154558307658672,2
0.4181835577811686,2
0.4185732330690688,2
0.41974225893276945,1
0.4213009600843703,4
0.42208031066017065,1
0.4232493365238713,3
0.4236390118117715,3
0.42402868709967173,3
0.4287047905544742,3
0.42909446584237443,2
0.43688797160037857,4
0.44117439976728084,1
0.44195375034308126,2
0.4458505032220833,1
0.4466298537978837,2
0.44818855494948456,2
0.44935758081318516,1
0.4497472561010854,2
0.4501369313889856,4
0.450916281964786,4
0.45325433369218726,2
0.4536440089800875,1
0.4540336842679877,4
0.4552027101316883,4
0.45637173599538894,2
0.4567614112832891,4
0.45715108657118936,1
0.4579304371469898,4
0.45832011243488996,1
0.45870978772279014,3
0.45948913829859056,4
0.460268488874391,4
0.46143751473809164,4
0.4641652417533931,2
0.46455491704129326,3
0.4700103710718962,1
0.4707897216476966,2
0.4723484227992974,2
0.47429679923879847,2
0.4750761498145989,2
0.47780387682990033,4
0.4813109544210022,3
0.4817006297089024,1
0.4824799802847028,2
0.4832593308605032,2
0.4852077073000043,2
0.48559738258790447,2
0.4879354343153057,1
0.48871478489110615,2
0.49105283661850735,1
0.49572894007330986,4
0.4984566670886113,4
0.4996256929523119,1
0.5004050435281123,1
0.5011843941039128,4
0.503522445831314,2
0.5039121211192142,3
0.5054708222708151,1
0.5085882245740166,4
0.5093675751498171,2
0.5097572504377174,4
0.510926276301418,4
0.5124849774530188,4
0.5163817303320208,1
0.5179404314836217,2
0.518719782059422,4
0.5191094573473223,4
0.5198888079231228,1
0.5210578337868234,4
0.5237855608021248,1
0.524175236090025,1
0.5253442619537256,1
0.5269029631053265,1
0.5272926383932266,3
0.5296306901206279,1
0.5315790665601289,1
0.5319687418480291,1
0.5323584171359294,2
0.5385932217423327,1
0.5417106240455343,3
0.5421002993334345,3
0.5452177016366362,1
0.5456073769245364,4
0.5459970522124366,1
0.5483351039398379,3
0.5502834803793388,4
0.5526215321067401,1
0.5530112073946404,1
0.5534008826825405,1
0.5549595838341413,1
0.556128609697842,4
0.5600253625768441,4
0.5611943884405447,4
0.5615840637284449,4
0.5623634143042453,1
0.5658704918953472,1
0.569377569486449,3
0.5717156212138503,3
0.5728846470775509,3
0.5732743223654511,3
0.5748330235170519,1
0.5771710752444532,1
0.578729776396054,3
0.5814575034113555,2
0.5822368539871559,1
0.5853542562903575,3
0.5857439315782578,3
0.5869129574419584,1
0.5892510091693596,3
0.5904200350330602,3
0.5915890608967609,2
0.591978736184661,1
0.5923684114725613,3
0.5943167879120623,2
0.5986032160789646,1
0.6036689948216672,3
0.6063967218369687,3
0.6075657477006694,3
0.60873477356437,1
0.610683150003871,1
0.612631526443372,3
0.6130212017312723,2
0.6138005523070726,3
0.6153592534586735,2
0.6157489287465737,3
0.616138604034474,3
0.6176973051860747,3
0.620035356913476,3
0.6204250322013762,1
0.6208147074892764,2
0.6231527592166777,3
0.6235424345045778,4
0.623932109792478,1
0.6243217850803783,3
0.6251011356561786,1
0.6266598368077795,3
0.6289978885351808,2
0.6297772391109812,3
0.6328946414141828,1
0.6340636672778834,4
0.635232693141584,1
0.6364017190052846,3
0.6371810695810851,4
0.6391294460205862,3
0.6406881471721869,4
0.6434158741874885,3
0.6438055494753886,3
0.6449745753390892,4
0.6453642506269894,3
0.6473126270664905,4
0.6477023023543907,1
0.6492610035059915,3
0.6496506787938917,1
0.650040354081792,3
0.6504300293696922,1
0.6523784058091932,4
0.6531577563849936,1
0.6535474316728938,3
0.6551061328244946,2
0.6554958081123948,4
0.6558854834002951,4
0.6562751586881953,4
0.6597822362792971,2
0.6601719115671973,4
0.6609512621429977,3
0.6648480150219999,1
0.6656273655978002,2
0.6667963914615008,3
0.6687447679010019,3
0.6710828196284031,4
0.6738105466437045,4
0.6757589230832056,4
0.6784866500985071,4
0.6796556759622077,4
0.6808247018259083,4
0.6835524288412098,4
0.6878388570081121,4
0.6890078828718127,4
0.6893975581597129,4
0.6897872334476131,2
0.6913459345992139,4
0.6921252851750144,1
0.6948530121903158,3
0.6960220380540164,2
0.6975807392056173,4
0.701087816796719,4
0.706543270827322,3
0.7073226214031224,2
0.7092709978426235,2
0.7100503484184238,3
0.7108296989942243,3
0.7135574260095258,3
0.7139471012974259,3
0.7147264518732264,3
0.715895477736927,3
0.7162851530248272,3
0.7166748283127274,2
0.7186232047522284,1
0.7194025553280289,2
0.7213509317675298,1
0.7217406070554301,1
0.7260270352223324,4
0.7264167105102326,2
0.729144437525534,2
0.7299237881013344,3
0.7307031386771349,2
0.7322618398287357,1
0.736548267995638,2
0.7400553455867398,1
0.7416140467383406,2
0.7435624231778417,1
0.7462901501931432,1
0.7470695007689435,3
0.7482385266326442,1
0.7486282019205444,1
0.7501869030721452,4
0.755252681814848,3
0.7564217076785485,3
0.7603184605575506,1
0.7610978111333511,2
0.7626565122849518,4
0.7634358628607523,4
0.7646048887244529,1
0.7649945640123531,3
0.7653842393002533,3
0.7669429404518542,4
0.7673326157397543,1
0.7685016416034549,1
0.7735674203461577,3
0.774346770921958,1
0.7747364462098583,4
0.7755157967856587,3
0.7786331990888603,2
0.7794125496646608,3
0.779802224952561,3
0.7801919002404611,3
0.7829196272557626,4
0.7868163801347647,3
0.7875957307105651,3
0.7883750812863656,1
0.791102808301667,4
0.7926615094532679,1
0.7942202106048687,4
0.7981169634838707,2
0.798506638771771,3
0.7992859893475713,1
0.8016240410749725,2
0.804351768090274,3
0.8051311186660745,2
0.8082485209692761,4
0.809807222120877,4
0.8105865726966773,4
0.8113659232724778,1
0.8125349491361784,2
0.8148730008635796,3
0.8152626761514798,3
0.8168213773030807,3
0.8187697537425817,1
0.8203284548941825,1
0.821107805469983,4
0.8218871560457833,3
0.8242252077731846,1
0.8261735842126856,3
0.8277322853642864,3
0.8281219606521867,3
0.8296806618037875,4
0.8304600123795879,4
0.8312393629553884,3
0.8320187135311887,3
0.8331877393948893,3
0.8351361158343904,3
0.8366948169859912,4
0.8370844922738915,4
0.8374741675617916,1
0.8378638428496918,1
0.8398122192891929,1
0.8417605957286939,4
0.843708972168195,4
0.8452676733197958,4
0.8483850756229975,3
0.8507231273503987,4
0.8511128026382989,3
0.8515024779261992,3
0.8518921532140993,3
0.8577372825326024,1
0.8592959836842032,1
0.8600753342600037,4
0.8624133859874049,1
0.8628030612753051,1
0.8635824118511055,3
0.8639720871390058,1
0.8651411130027064,1
0.8659204635785068,3
0.8694275411696086,3
0.8702068917454091,3
0.8752726704881117,1
0.8760520210639121,4
0.8764416963518123,4
0.877610722215513,2
0.8787797480792137,4
0.8791694233671138,1
0.879559098655014,3
0.8822868256703155,4
0.8838455268219163,4
0.8857939032614174,4
0.8873526044130182,3
0.8900803314283197,1
0.8920287078678206,2
0.8928080584436211,2
0.8935874090194215,4
0.8955357854589225,1
0.8974841618984236,2
0.8986531877621242,4
0.8994325383379246,4
0.8998222136258248,1
0.9006015642016252,1
0.9044983170806273,1
0.9072260440959288,4
0.907615719383829,4
0.9083950699596294,1
0.9107331216870306,1
0.9130711734144319,4
0.9138505239902323,4
0.9142401992781325,1
0.9146298745660327,2
0.9169679262934339,1
0.9177472768692343,1
0.9212543544603362,2
0.9247614320514381,2
0.9251511073393383,4
0.9337239636731428,2
0.9364516906884442,4
0.9372310412642447,4
0.9380103918400451,4
0.9391794177037458,1
0.9395690929916459,1
0.9411277941432468,4
0.9419071447190472,4
0.9434658458706481,4
0.9461935728859495,3
0.9481419493254505,2
0.9497006504770513,4
0.9508696763407519,4
0.9512593516286522,1
0.9520387022044526,2
0.952818052780253,4
0.9555457797955544,4
0.9563251303713549,2
0.956714805659255,1
0.9571044809471553,1
0.9582735068108559,2
0.9594425326745565,2
0.9648979867051595,4
0.9652876619930596,4
0.9668463631446604,1
0.9691844148720618,2
0.9730811677510638,2
0.9738605183268642,3
0.9742501936147644,1
0.9758088947663652,1
0.982823049948569,1
0.9832127252364692,3
0.9843817511001698,1
0.994123633297675,2
0.9972410356008766,1
0.9984100614645772,1
0.9987997367524775,4
0.9991894120403777,1
1.0007481131919784,2
1.0023068143435794,3
1.0050345413588808,1
1.0065932425104815,3
1.0089312942378827,3
1.0097106448136832,1
1.010879670677384,3
1.0112693459652842,1
1.0124383718289847,1
1.0147764235563859,2
1.0163351247079868,3
1.0171144752837873,4
1.0178938258595875,4
1.0194525270111885,4
1.020231877586989,3
1.0210112281627892,1
1.0214009034506895,2
1.0217905787385897,1
1.0233492798901904,3
1.024128630465991,3
1.0245183057538911,4
1.0260770069054919,3
1.026466682193392,3
1.0272460327691926,3
1.0295840844965938,2
1.0311427856481947,2
1.033480837375596,3
1.0358188891029971,3
1.0365982396787976,2
1.0385466161182986,3
1.0443917454368017,2
1.044781420724702,3
1.046729797164203,3
1.0471194724521031,3
1.0475091477400034,3
1.0482884983158038,3
1.0494575241795043,4
1.0533542770585065,2
1.054133627634307,4
1.0545233029222072,3
1.0572510299375086,2
1.0580303805133089,2
1.0584200558012091,2
1.0591994063770096,4
1.0623168086802113,4
1.0650445356955127,4
1.0666032368471134,4
1.0708896650140158,3
1.0720586908777163,1
1.0740070673172175,4
1.0775141449083194,4
1.0779038201962194,3
1.0782934954841197,3
1.0790728460599202,4
1.0802418719236209,2
1.0821902483631218,4
1.0833592742268225,3
1.0837489495147226,3
1.0856973259542237,4
1.0884250529695252,2
1.0892044035453257,2
1.089983754121126,2
1.0903734294090262,4
1.0911527799848266,2
1.0915424552727269,1
1.0927114811364274,1
1.0934908317122278,4
1.0969979093033297,2
1.0977772598791302,1
1.099335961030731,3
1.1016740127581321,4
1.1036223891976331,2
1.1047914150613338,3
1.1094675185161362,2
1.1114158949556374,3
1.1118055702435377,2
1.1129745961072381,2
1.114533297258839,1
1.1149229725467393,3
1.1153126478346393,2
1.1172610242741405,2
1.1180403748499408,1
1.1195990760015417,1
1.1203784265773422,1
1.1211577771531425,4
1.1223268030168432,1
1.1227164783047434,1
1.1231061535926437,2
1.123885504168444,1
1.1246648547442444,1
1.1254442053200449,1
1.1266132311837453,2
1.127782257047446,2
1.129340958199047,4
1.129730633486947,1
1.1308996593506477,1
1.1328480357901487,4
1.1336273863659492,1
1.139082840396552,2
1.1418105674118535,4
1.1437589438513547,1
1.1441486191392547,1
1.1468763461545561,2
1.1472660214424564,2
1.148435047306157,2
1.1488247225940573,4
1.1511627743214585,1
1.1527214754730593,2
1.155838877776261,1
1.1566182283520614,2
1.1573975789278619,2
1.1585666047915624,1
1.1612943318068638,2
1.161684007094764,2
1.1620736823826643,4
1.1675291364132672,4
1.1714258892922693,4
1.1718155645801696,4
1.1741536163075708,1
1.1749329668833712,2
1.1753226421712715,4
1.1761019927470717,2
1.1772710186107724,1
1.178050369186573,1
1.1788297197623732,4
1.1815574467776746,1
1.1819471220655748,4
1.1831161479292756,4
1.1854541996566768,4
1.1862335502324772,4
1.1866232255203775,2
1.1909096536872796,4
1.1948064065662818,4
1.195585757142082,4
1.1987031594452837,3
1.2014308864605852,2
1.2025999123242859,2
1.2053276393395873,4
1.2123417945217911,3
1.2135108203854916,4
1.2139004956733919,3
1.219745624991895,4
1.2205249755676955,3
1.221694001431396,3
1.2220836767192962,3
1.2228630272950967,4
1.225590754310398,3
1.2259804295982983,4
1.2337739353563024,4
1.2341636106442027,4
1.234553285932103,4
1.2349429612200031,1
1.2376706882353046,3
1.2407880905385062,3
1.2411777658264065,3
1.2419571164022067,2
1.244295168129608,3
1.2470228951449096,2
1.2474125704328096,1
1.2489712715844106,1
1.2513093233118118,2
1.251698998599712,2
1.257154452630315,3
1.259492504357716,4
1.2598821796456163,3
1.2602718549335166,3
1.2626099066609178,3
1.2645582831004187,3
1.2661169842520197,1
1.2684550359794209,3
1.2688447112673211,1
1.2692343865552214,3
1.2696240618431216,1
1.2735208147221235,1
1.274300165297924,1
1.2746898405858242,4
1.2750795158737245,1
1.277807242889026,4
1.2813143204801278,1
1.282093671055928,4
1.283652372207529,4
1.2840420474954293,4
1.2844317227833295,2
1.2852110733591298,1
1.2883284756623314,1
1.2906665273897326,3
1.2910562026776329,2
1.2961219814203355,4
1.3027464613146391,4
1.30430516246624,4
1.3070328894815415,2
1.3109296423605434,1
1.311708992936344,4
1.3136573693758449,1
1.3191128234064478,2
1.319502498694348,2
1.3202818492701485,1
1.3206715245580487,2
1.321061199845949,1
1.3241786021491506,3
1.3249579527249509,4
1.3261269785886516,4
1.3276856797402523,4
1.3311927573313542,3
1.3319721079071547,1
1.332361783195055,3
1.3370378866498573,3
1.338206912513558,3
1.3385965878014583,1
1.3389862630893585,2
1.3409346395288595,3
1.3428830159683605,3
1.3432726912562607,2
1.3444417171199614,1
1.3448313924078614,4
1.3463900935594624,3
1.3522352228779655,2
1.3545732746053667,1
1.3557423004690674,4
1.3561319757569676,1
1.359249378060169,3
1.3596390533480693,4
1.3647048320907722,4
1.3650945073786722,1
1.3658738579544727,4
1.3732776884245768,4
1.374057039000377,1
1.375615740151978,4
1.3767847660156785,4
1.3787331424551796,2
1.37951249303098,4
1.3806815188946806,2
1.3845782717736828,1
1.386916323501084,2
1.388864699940585,1
1.3892543752284852,1
1.3904234010921859,2
1.3919821022437866,4
1.3923717775316868,3
1.3943201539711878,4
1.394709829259088,1
1.3978272315622897,2
1.3993859327138904,2
1.3997756080017907,2
1.4005549585775912,2
1.4013343091533916,2
1.4025033350170921,1
1.4048413867444935,3
1.407569113759795,2
1.4091278149113957,4
1.409517490199296,2
1.4099071654871962,4
1.4102968407750964,1
1.4118555419266972,3
1.4122452172145974,1
1.4130245677903979,4
1.413414243078298,1
1.4173109959573,2
1.4180903465331005,2
1.4215974241242024,3
1.4262735275790048,4
1.4274425534427055,2
1.4282219040185058,1
1.4297806051701067,3
1.4313393063217075,1
1.4348463839128094,1
1.4387431367918115,4
1.4403018379434123,4
1.4410811885192127,2
1.4430295649587137,2
1.4445882661103147,1
1.4457572919740151,4
1.4465366425498156,1
1.4469263178377159,2
1.4477056684135163,2
1.4488746942772168,4
1.449264369565117,4
1.4500437201409175,1
1.4504333954288178,4
1.4523817718683187,4
1.4558888494594207,4
1.4574475506110214,4
1.4656307316569257,2
1.4664100822327262,3
1.4730345621270298,3
1.47342423741493,2
1.4742035879907303,3
1.4765416397181317,2
1.477320990293932,2
1.4777106655818322,3
1.4781003408697324,2
1.4784900161576326,3
1.4796590420213334,2
1.4816074184608343,3
1.4827764443245348,2
1.4843351454761358,3
1.4878422230672377,4
1.4901802747946389,2
1.4905699500825391,1
1.4909596253704394,3
1.4932976770978406,2
1.494466702961541,4
1.4956357288252418,3
1.496025404113142,3
1.4983634558405432,1
1.4991428064163437,2
1.499922156992144,2
1.5022602087195454,1
1.5034292345832458,3
1.509274363901749,3
1.5112227403412501,1
1.5116124156291502,4
1.5131711167807511,2
1.5158988437960526,3
1.5178472202355535,4
1.5194059213871545,2
1.5201852719629547,3
1.520574947250855,3
1.5209646225387552,2
1.5252510507056576,1
1.526420076569358,3
1.5268097518572583,4
1.5295374788725598,1
1.5310961800241607,3
1.531875530599961,3
1.533434231751562,3
1.5338239070394621,2
1.5342135823273624,4
1.5365516340547636,3
1.5400587116458653,2
1.5408380622216657,4
1.542786438661167,2
1.5435657892369672,3
1.5439554645248674,2
1.5459038409643684,2
1.5478522174038696,2
1.5509696197070713,3
1.5521386455707717,4
1.5529179961465722,4
1.5548663725860732,2
1.5634392289198777,2
1.563828904207778,4
1.5665566312230794,3
1.56733598179888,4
1.5739604616931835,2
1.5762985134205847,3
1.5805849415874869,3
1.5817539674511876,4
1.5852610450422895,3
1.5856507203301897,4
1.5868197461938902,1
1.587988772057591,4
1.5883784473454912,1
1.5914958496486928,4
1.5930545508002936,4
1.5934442260881938,1
1.593833901376094,1
1.5953926025276948,2
1.597730654255096,4
1.5981203295429962,1
1.6012377318461979,2
1.603575783573599,2
1.6059138353010005,3
1.6066931858768008,1
1.6121486399074036,4
1.6125383151953039,4
1.6129279904832041,3
1.614876366922705,2
1.6156557174985056,2
1.6160453927864058,1
1.6168247433622063,1
1.618383444513807,2
1.6203318209533082,4
1.6222801973928092,1
1.6226698726807094,4
1.6230595479686096,1
1.626176950271811,2
1.6265666255597113,3
1.6285150019992125,1
1.6316324043024142,1
1.6328014301661147,3
1.6347498066056156,2
1.637087858333017,4
1.6378672089088173,4
1.639036234772518,2
1.6394259100604183,1
1.6398155853483185,2
1.6402052606362187,2
1.6417639617878195,2
1.6421536370757197,1
1.64254331236362,4
1.6433226629394204,2
1.6441020135152207,3
1.644491688803121,4
1.6448813640910211,4
1.6479987663942228,4
1.6534542204248257,2
1.6550129215764264,4
1.6554025968643267,3
1.655792272152227,2
1.6569612980159276,4
1.659689025031229,3
1.663585777910231,4
1.6686515566529339,3
1.669041231940834,3
1.6702102578045346,3
1.670989608380335,3
1.6725483095319358,2
1.672937984819836,1
1.6737173353956365,3
1.6776140882746386,3
1.6787831141383391,3
1.6826798670173413,3
1.6865766198963432,1
1.6869662951842435,1
1.6881353210479442,1
1.689694022199545,3
1.6912527233511458,1
1.6928114245027466,3
1.6932010997906468,2
1.6943701256543475,3
1.6974875279575492,3
1.69904622910915,3
1.6998255796849504,2
1.7002152549728506,3
1.7021636314123516,4
1.7033326572760523,4
1.7037223325639523,4
1.7045016831397528,3
1.704891358427653,4
1.7060603842913538,3
1.7072294101550542,4
1.708398436018755,1
1.7087881113066552,2
1.7111261630340564,4
1.7119055136098569,1
1.7126848641856571,4
1.7134642147614576,4
1.7173609676404598,4
1.71814031821626,3
1.7185299935041602,3
1.7193093440799607,4
1.719699019367861,4
1.7200886946557612,1
1.721647395807362,4
1.7224267463831624,1
1.7247647981105636,1
1.725544148686364,4
1.7259338239742643,4
1.7263234992621646,1
1.7278822004137653,4
1.7294409015653662,1
1.7306099274290667,2
1.7333376544443682,4
